
140.0;61.0;[70];[80.83163584353592];[-82.01316407893275]

145.33333333333334;58.66666666666667;[70];[66.01177533537462];[56.520355991110904]

148.0;60.33333333333333;[70];[-711.877468376143];[-401.6492153785889]

148.0;63.66666666666667;[70];[-209.0995698331258];[95.45075318557893]

148.0;68.0;[70];[-63.37596070942592];[-23.879655752367512]

145.33333333333334;72.66666666666667;[70];[94.156204807748];[-172.7025571379775]

144.0;72.66666666666667;[70];[-32.50220723834782];[-40.03412902501762]

134.0;64.0;[70];[85.75621350512166];[82.57761688868042]

124.0;54.0;[70];[-43.016984614333225];[-76.6504853374056]

121.33333333333333;47.666666666666664;[70];[36.15645629528673];[-64.9546798184783]

121.33333333333333;48.333333333333336;[70];[83.03069604706309];[-82.3645734336099]

122.0;47.0;[70];[-8.650203307493177];[-34.91026266463492]

119.33333333333333;50.0;[70];[19.406511099158216];[3.4889204701965655]

114.0;50.0;[70];[63.79308155258778];[-190.8579166235055]

112.0;54.333333333333336;[70];[-62.777744808630835];[-69.89429379701745]

112.0;57.0;[70];[-30.531831879295186];[62.300302440531446]

112.0;57.0;[70];[-30.531831879295186];[62.300302440531446]

113.33333333333333;57.0;[70];[-127.46073376690654];[-68.32741028781417]

120.0;57.0;[70];[216.3515527464779];[288.00156302159616]

120.0;58.66666666666667;[70];[61.504788832195146];[41.816234183123676]

120.0;59.0;[70];[52.96874319429461];[48.29968427745674]

114.0;59.0;[70];[67.84257180688357];[83.6373638592459]

114.0;60.0;[70];[76.36206157027402];[-196.65561703585908]

114.66666666666667;64.0;[70];[66.26125247656317];[72.02098484330243]

128.0;67.0;[70];[92.09213955746633];[-77.6158442743239]

128.66666666666666;67.33333333333333;[70];[-237.74952076832366];[33.59876152613945]

130.0;68.0;[70];[-83.69641151490856];[-86.69576852730236]

130.0;68.0;[70];[-83.69641151490856];[-86.69576852730236]

128.66666666666666;68.66666666666667;[70];[-30.390158150568485];[9.687617580635246]

128.0;69.0;[70];[-8.35755973225455];[52.49924215679604]

130.0;69.33333333333333;[70];[-32.592375744326525];[139.9778941267148]

130.0;69.0;[70];[53.61013180651197];[434.40504836918524]

130.0;69.0;[70];[53.61013180651197];[434.40504836918524]

130.0;68.0;[70];[-83.69641151490856];[-86.69576852730236]

130.0;68.0;[70];[-83.69641151490856];[-86.69576852730236]

130.0;68.0;[70];[-83.69641151490856];[-86.69576852730236]

130.0;68.33333333333333;[70];[-99.90779655081771];[-131.90359734523136]

130.0;69.0;[70];[53.61013180651197];[434.40504836918524]

130.0;68.33333333333333;[70];[-99.90779655081771];[-131.90359734523136]

130.0;67.33333333333333;[70];[-68.5509326107432];[-65.20449145474699]

134.0;66.0;[70];[2.0358074925044694];[-67.92821048444026]

135.33333333333334;64.66666666666667;[70];[-74.01808536177835];[18.586770374919404]

134.66666666666666;64.0;[70];[354.10638282485473];[157.5802939727522]

134.0;60.0;[70];[21.539052132505436];[-62.60274244450324]

134.0;60.0;[70];[21.539052132505436];[-62.60274244450324]

134.0;60.0;[70];[21.539052132505436];[-62.60274244450324]

100.66666666666667;60.0;[70];[-45.87299849095358];[20.360045683394684]

96.0;59.33333333333333;[70];[-54.425210831817246];[-153.2126065866214]

96.66666666666667;58.0;[70];[348.81418133651744];[232.3675637219697]

100.0;56.666666666666664;[70];[-8.460904223396856];[36.39245420352469]

100.0;55.666666666666664;[70];[75.37674579502247];[49.43987601431923]

100.66666666666667;53.666666666666664;[70];[-35.30640657680668];[18.60815718300628]

135.33333333333334;53.0;[70];[-31.235145438124245];[19.124102803505686]

144.0;53.0;[70];[28.827577299526048];[-35.75161352428294]

146.66666666666666;52.0;[70];[379.7404783210313];[321.3926405359819]

148.0;52.666666666666664;[70];[-48.69086750841018];[24.42040232918488]

146.0;55.333333333333336;[70];[107.33585424466601];[-114.08905131955066]

144.0;56.0;[70];[39.98987903928092];[37.64903924468458]

144.0;55.333333333333336;[70];[141.08854308773314];[73.89713899889327]

143.33333333333334;55.333333333333336;[70];[-360.82643902831757];[-355.8587071982549]

142.0;54.333333333333336;[70];[-95.58706888497143];[-70.28670534052664]

140.0;53.0;[70];[-65.9612917806386];[-163.3083277523572]

140.0;53.0;[70];[-65.9612917806386];[-163.3083277523572]

140.66666666666666;52.666666666666664;[70];[-68.04691848873742];[-65.36841860565092]

146.66666666666666;53.0;[70];[-38.00855362419531];[-80.1623692616441]

150.0;52.0;[70];[7802.679714029365];[-5653.55343850584]

148.0;53.0;[70];[-33.125648398452775];[28.307151128676356]

148.0;53.0;[70];[-33.125648398452775];[28.307151128676356]

150.0;52.666666666666664;[70];[75.51756650427829];[-80.02752788476764]

148.0;53.333333333333336;[70];[-8.435290192822256];[38.736909308746895]

148.0;54.0;[70];[-4419.14660716012];[-2675.68749725824]

148.0;54.666666666666664;[70];[-106.56867491197323];[-37.87505648029203]

148.0;54.0;[70];[-4419.14660716012];[-2675.68749725824]

148.0;54.0;[70];[-4419.14660716012];[-2675.68749725824]

148.66666666666666;54.0;[70];[-62.554176267740154];[-94.90713051833717]

152.0;53.0;[70];[209.40229722882012];[493.6272970637479]

152.0;52.0;[70];[76.26499742087346];[72.14443211480186]

154.0;52.0;[70];[-90.56870512600966];[5.684054258657712]

154.0;52.0;[70];[-90.56870512600966];[5.684054258657712]

154.0;52.333333333333336;[70];[-66.00067791166668];[4.6494046074831585]

154.0;53.0;[70];[-28.978939859940013];[4.532133734435388]

154.0;53.0;[70];[-28.978939859940013];[4.532133734435388]

154.0;53.0;[70];[-28.978939859940013];[4.532133734435388]

154.0;54.0;[70];[144.38684999657852];[15.999745280444822]

156.0;54.0;[70];[-39.58905005244734];[-62.47261910640358]

156.0;54.0;[70];[-39.58905005244734];[-62.47261910640358]

156.66666666666669;54.666666666666664;[70];[-807.7347271863741];[-340.52328687359596]

158.0;55.0;[70];[69.98903096078475];[-55.712597259268165]

160.0;55.0;[70];[-163.44160359748625];[35.87199852017458]

160.0;55.0;[70];[-163.44160359748625];[35.87199852017458]

158.0;55.0;[70];[69.98903096078475];[-55.712597259268165]

158.0;55.0;[70];[69.98903096078475];[-55.712597259268165]

152.0;54.0;[70];[51.29473471182707];[-85.6753165889516]

152.0;54.0;[70];[51.29473471182707];[-85.6753165889516]

152.0;53.0;[70];[209.40229722882012];[493.6272970637479]

158.0;53.0;[70];[68.59450062027736];[137.87746612664887]

160.0;53.0;[70];[-27.717203504072092];[-15.361122014176916]

162.0;53.0;[70];[64.72648821901355];[-159.95865651482714]

162.0;53.0;[70];[64.72648821901355];[-159.95865651482714]

162.0;53.0;[70];[64.72648821901355];[-159.95865651482714]

160.0;53.666666666666664;[70];[23.106765549636126];[-19.752583610050063]

160.0;55.333333333333336;[70];[-93.70875963938406];[21.933204699850013]

160.0;56.0;[70];[-36.81120041966876];[15.487089720865178]

158.0;56.0;[70];[69.00352459804697];[-105.29107872617935]

158.0;55.0;[70];[69.98903096078475];[-55.712597259268165]

158.0;54.333333333333336;[70];[70.4715965278243];[-70.15834643736851]

158.0;54.0;[70];[70.93460427329035];[-101.02464870122083]

158.0;54.0;[70];[70.93460427329035];[-101.02464870122083]

154.0;53.666666666666664;[70];[31.4701569263319];[7.591548206721161]

158.0;53.0;[70];[68.59450062027736];[137.87746612664887]

158.0;54.0;[70];[70.93460427329035];[-101.02464870122083]

158.0;54.0;[70];[70.93460427329035];[-101.02464870122083]

